date,channel,impressions,clicks,spend,conversions,revenue
2023-03-29,Video,38249,341,304.1,5,377.03
2024-10-21,Paid Search,77212,2825,3373.52,106,8394.25
2023-08-29,Video,38881,311,285.22,4,285.39
2023-12-06,Video,84349,686,603.95,13,909.52
2024-10-20,Display,206173,736,374.58,7,402.02
2023-12-30,Paid Social,157132,1798,1307.21,34,2270.3
2023-03-03,Email,19699,414,24.22,22,1842.65
2023-01-27,Video,37035,303,299.17,6,502.54
2024-10-04,Paid Search,71680,2493,3164.96,86,7426.08
2023-06-18,Paid Search,61034,2144,2960.3,85,6717.46
2023-02-25,Display,116494,501,231.75,4,282.7
2023-12-05,Display,212296,759,382.57,6,391.85
2024-02-24,Video,45909,393,347.91,5,332.5
2024-03-31,Display,154013,686,341.37,7,427.21
2023-09-30,PaidSearch,51433,1973,2061.06,90,6758.46
2024-04-29,paid_social,75889,1118,728.57,30,1686.92
2023-10-06,Video,52776,429,398.23,7,486.96
2024-01-23,Paid Social,83659,1021,770.19,22,1497.49
2023-04-02,Email,14006,349,23.66,14,1161.95
2023-12-01,Email,25629,690,43.11,32,2168.81
2023-12-02,Paid Social,169106,2112,1514.76,54,3919.1
2024-10-04,Display,174619,799,411.52,7,425.04
2024-06-12,Video,47684,419,407.03,8,587.55
2023-11-17,Email,19832,474,29.43,20,1667.63
2024-03-26,Display,146843,577,319.38,6,306.96
2023-02-08,Paid Search,59615,2049,2384.57,102,7122.24
2023-11-03,Paid Search,79997,2888,3748.68,97,9249.23
2023-01-07,paid search,51545,1732,1994.95,61,5060.3
2023-09-24,Video,45118,336,325.16,5,373.47
2023-02-20,Paid Social,107972,1105,711.3,19,1063.33
2024-04-04,Paid Social,78265,1007,609.97,21,1337.07
2024-06-18,Paid Search,65714,2655,3069.81,114,8681.46
2024-08-06,Paid Search,72741,2980,4140.11,102,8715.84
2023-04-20,Email,16041,363,18.95,20,2145.56
2024-10-10,Email,17668,452,28.24,30,2310.68
2023-06-09,Email,17659,511,28.14,24,2375.51
2024-02-27,Email,19032,434,20.27,23,1852.23
2024-05-01,Video,45406,291,266.96,3,195.58
2023-11-13,Paid Search,86597,2985,3743.19,107,8246.97
2023-01-05,Video,44573,430,386.92,7,456.91
2023-08-13,Video,46598,401,349.87,5,306.66
2024-01-12,Video,39552,322,308.08,5,404.49
2023-11-29,Display,188544,660,328.14,6,311.19
2024-01-30,Video,39854,338,318.95,6,369.84
2023-08-28,Email,14325,315,19.04,16,1174.44
2023-09-29,Paid Search,63218,2131,2455.53,80,6083.52
2024-07-02,Paid Search,50350,1880,2110.81,58,5009.56
2023-08-19,Display,122381,497,223.18,5,311.49
2023-09-15,Display,140088,562,293.41,6,338.24
2024-03-09,Email,13262,270,16.47,14,1218.52
2024-03-21,Email,22373,611,34.05,24,2452.64
2023-07-20,Video,42112,360,340.86,5,365.78
2024-08-21,Paid Search,62477,2573,3073.05,147,10922.74
2023-08-16,Display,136112,626,331.77,5,354.55
2023-06-13,Paid Social,92331,1028,830.1,23,1396.95
2023-09-08,Email,18536,409,23.58,24,2068.07
2023-11-10,Display,159275,654,293.53,6,321.29
2024-07-24,PaidSearch,55101,2225,2978.91,92,6609.8
2024-06-21,Display,176753,703,353.91,8,455.59
2024-10-22,Display,167189,562,312.79,5,305.05
2023-03-03,Paid Search,46806,1584,2109.14,69,6399.96
2024-05-31,Social,103610,1222,769.88,21,1294.45
2024-12-24,Email,28335,629,36.54,27,2563.08
2024-06-12,Paid Social,79767,845,596.82,20,1229.16
2023-03-20,Paid Social,86779,1024,685.06,20,1307.96
2023-04-11,Video,39162,277,211.66,4,262.71
2023-11-15,Paid Social,126356,2097,1597.11,44,2620.14
2023-02-15,Email,15070,354,20.79,17,1495.56
2023-04-18,Paid Search,59983,1989,2616.35,56,4037.59
2024-11-22,Display,190364,789,424.63,9,540.52
2024-11-04,Paid Search,71615,2514,2949.23,105,8292.77
2024-12-25,Video,71187,542,466.32,8,689.23
2024-10-27,Paid Search,66855,2481,2992.52,90,6838.97
2024-05-24,Paid Search,60675,2058,2902.89,63,5165.84
2024-12-18,Display,267456,1008,493.65,10,536.79
2023-06-28,Display,136009,459,238.81,4,263.67
2023-10-30,Video,50918,370,329.15,6,410.6
2023-10-18,Email,19971,560,37.08,34,3078.67
2023-03-12,Display,122316,535,254.53,5,274.69
2023-05-16,Paid Social,117888,1256,993.56,29,1997.03
2024-01-29,Display,137980,542,250.87,4,228.04
2023-10-02,Display,156266,670,374.6,7,509.99
2023-02-21,Paid Search,53455,1954,2275.29,77,5234.49
2023-11-26,Paid Social,127366,1410,1922.76,61,4612.27
2024-05-31,Email,18733,450,25.75,20,1832.12
2024-10-05,Display,195162,739,329.24,8,419.81
2024-02-06,Email,15713,340,20.33,15,1277.27
2024-05-26,Display,164765,541,299.6,6,308.55
2024-08-12,Paid Search,59297,2436,3023.69,109,9556.57
2023-11-19,Email,25743,616,36.4,29,2482.34
2023-09-10,Email,20468,522,32.81,24,2111.26
2023-03-28,Paid Search,47277,1735,2060.28,53,4536.13
2024-08-17,Email,14215,374,22.52,14,1207.58
2023-02-10,Paid Social,64085,686,480.6,13,879.03
2024-10-28,Email,27665,680,47.82,46,5461.57
2024-06-02,Paid Social,129637,1428,960.77,37,2463.7
2024-12-09,Paid Search,99418,3604,4271.83,153,11620.28
2023-10-10,Video,57624,507,483.43,9,633.17
2024-12-15,Video,83565,728,693.52,15,980.44
2023-10-31,Email,18353,472,30.79,25,2371.43
2024-02-04,Video,46743,357,329.25,4,294.44
2024-02-03,Display,135703,494,254.73,5,272.32
2024-10-28,Display,177853,806,376.56,8,477.51
2023-10-20,Email,19496,561,37.39,25,2387.6
2024-02-23,Paid Search,56138,2092,2537.02,95,7480.43
2024-12-31,Paid Social,153651,1905,1153.3,34,2148.99
2023-01-23,Display,109857,433,226.22,4,236.85
2024-08-12,Email,18329,575,37.19,27,2248.32
2024-03-22,Email,15451,453,28.68,22,2023.5
2024-08-03,Email,15331,379,23.49,20,1822.24
2023-05-01,Paid Social,105848,1068,817.52,27,1691.34
2023-10-01,Paid Social,107668,1441,976.88,25,1557.18
2024-06-18,Display,124682,564,260.95,6,382.85
2024-01-08,Display,105766,417,211.92,4,293.69
2023-03-13,Email,15713,404,22.77,21,1587.23
2024-03-12,Paid Search,77308,2770,3723.02,124,8126.94
2024-08-08,Social,75441,866,614.11,18,1153.54
2023-06-11,Display,128448,542,247.94,4,250.2
2023-01-19,Display,109308,510,226.5,4,307.1
2023-07-06,Display,104021,377,272.46,7,412.24
2023-09-30,Paid Social,105330,1151,773.46,19,1349.07
2024-07-01,Paid Social,91444,954,688.71,19,1495.56
2023-12-28,Display,190184,667,258.27,7,373.98
2023-11-08,Email,24067,633,41.26,29,2728.28
2024-08-05,Email,16642,426,27.49,25,2533.71
2024-01-10,Display,98365,376,204.46,5,268.42
2024-06-18,Email,13817,317,21.99,21,1800.24
2023-06-11,Video,48696,433,371.09,6,396.96
2023-04-01,Video,57858,380,319.84,6,505.86
2023-03-26,Display,130446,515,238.61,4,269.73
2023-12-02,Paid Search,64613,2496,3083.83,90,6825.76
2024-03-07,Video,51469,429,311.15,6,468.01
2023-03-30,Paid Search,52398,1895,2340.8,92,6934.18
2023-05-24,Paid Social,78682,890,568.86,23,1631.81
2023-10-01,Email,15104,339,18.14,13,1364.52
2024-06-27,Paid Search,61139,2165,2631.87,101,7067.24
2024-05-25,Paid Social,98006,1354,890.87,32,1954.69
2024-02-23,Display,119081,520,,6,304.69
2024-08-14,Email,17357,380,25.02,18,1938.56
2023-04-14,Email,20358,594,35.19,27,2153.28
2023-03-19,Video,47921,464,387.01,8,513.19
2023-11-16,Paid Search,79341,2867,3506.7,145,10164.77
2024-06-03,Paid Search,54556,2161,2653.41,65,5624.71
2024-09-27,Video,59138,492,362.43,7,510.37
2023-05-28,Paid Social,108693,1483,952.52,26,1504.62
2024-06-25,Email,19936,523,31.03,22,1852.45
2023-04-05,Paid Social,90531,1202,821.16,23,1355.81
2024-07-13,Paid Social,114098,1413,963.96,30,1945.77
2024-06-14,Email,17122,509,32.45,23,1823.17
2023-06-24,Email,12480,301,18.53,13,1111.88
2023-05-19,Paid Search,59436,2030,2628.78,58,4165.04
2023-06-13,Paid Search,55919,1880,2300.49,78,5428.81
2023-06-06,Display,149467,894,472.42,9,458.46
2024-06-03,Email,16977,393,24.16,21,1791.03
2023-11-26,Display,155697,506,494.83,9,459.05
2023-11-11,Paid Social,145586,1756,1202.42,37,2331.18
2023-08-18,Paid Social,85721,1086,759.33,25,1551.64
2023-10-16,Display,123818,495,289.76,4,252.93
2024-05-01,Email,18592,430,25.75,31,2650.71
2024-07-20,Video,62899,556,620.05,13,785.1
2023-02-12,Display,89275,371,192.01,4,220.14
2024-09-15,Video,69827,506,475.31,9,649.08
2024-10-29,Email,27782,879,54.13,45,4078.49
2023-11-25,Paid Social,166357,1854,2328.19,73,4937.33
2024-05-12,Video,77201,573,565.62,8,496.74
2024-01-27,Email,13507,352,19.45,16,1666.6
2024-10-17,Paid Search,62498,2408,2440.79,86,6445.16
2024-08-25,Display,145573,562,300.33,7,452.49
2024-09-20,Video,43634,403,374.44,6,410.05
2023-05-18,Paid Search,54021,2046,2767.87,76,5681.47
2024-11-08,Video,63309,503,483.08,7,452.91
2024-05-29,Display,198238,812,385.78,8,486.49
2023-04-30,Display,153920,652,291.21,6,270.04
2024-11-28,Paid Search,95743,3606,8398.2,278,21175.58
2024-01-02,Paid Social,90728,1318,872.08,23,1390.85
2024-07-27,Video,47353,371,386.54,5,444.58
2023-09-15,Email,17254,500,29.71,29,2885.1
2023-09-21,Video,46898,388,350.8,8,466.28
2023-11-03,Video,61628,471,411.94,6,430.95
2024-10-23,Paid Social,89404,1275,876.9,27,2030.43
2024-09-24,Email,18619,445,23.99,24,2518.88
2024-06-19,Paid Social,118926,1451,995.71,22,1216.16
2023-07-05,Video,38583,295,406.13,7,463.03
2023-06-24,Video,49564,338,308.91,4,279.88
2023-05-16,PaidSearch,59628,2648,3286.23,112,8591.38
2024-03-14,Paid Social,108299,1431,1461.92,41,2655.24
2024-01-23,Video,39020,299,286.02,3,252.83
2024-11-04,Display,158574,641,331.96,7,403.03
2023-02-11,Display,120542,522,257.43,6,299.44
2024-09-23,Paid Social,114965,1317,925.59,22,1465.84
2024-12-28,Video,90781,776,757.9,12,932.34
2023-05-29,Paid Search,64764,2553,2823.4,77,6065.78
2023-10-31,Paid Search,66063,2153,2869.52,82,5271.0
2023-10-14,Paid Social,138792,1511,997.38,24,1911.18
2024-04-07,Display,146973,600,301.31,6,344.63
2023-11-18,Paid Social,148309,1948,1418.92,42,2474.0
2024-02-10,Email,12461,266,17.67,14,1119.83
2023-08-12,Video,45832,343,298.57,4,274.91
2024-03-28,Video,45100,300,292.66,4,282.42
2024-11-13,Email,32334,702,38.62,39,3316.82
2024-03-18,Display,134711,519,269.3,6,340.05
2023-09-02,Email,12601,364,23.23,24,2623.0
2023-07-18,Paid Search,55554,2254,3122.32,110,8486.36
2023-11-03,Display,141662,511,244.01,6,396.13
2023-02-17,Video,37336,286,237.42,4,289.75
2024-02-09,Paid Search,54701,1769,2144.98,70,4778.38
2023-11-11,Email,17049,429,26.0,17,1419.34
2024-12-19,Email,30065,772,43.15,45,4068.81
2024-04-28,Paid Search,66317,2154,2457.34,95,5871.56
2024-03-27,Paid Social,121007,1482,1086.18,29,1987.21
2024-08-31,Paid Social,94326,1100,741.84,21,1500.99
2024-07-03,Paid Social,105087,1146,803.75,19,1212.82
2023-10-28,Paid Social,107316,1207,879.02,22,1157.14
2023-03-02,Paid Social,69047,768,581.59,14,837.61
2023-03-10,Paid Social,81159,1078,739.91,20,1146.87
2023-08-31,Video,43246,328,267.82,6,473.63
2024-04-15,Paid Social,110126,1195,746.57,23,1557.72
2024-02-27,Paid Search,57540,2116,2731.22,87,7126.36
2023-06-21,Video,41214,324,260.2,6,420.16
2024-11-22,Email,28989,778,51.52,55,5192.46
2024-02-26,Display,117002,459,225.69,5,303.72
2024-10-22,Email,25077,686,44.2,34,2863.98
2023-01-18,Display,107071,454,244.1,4,232.41
2024-02-09,Video,37335,288,262.9,4,274.35
2024-04-11,Display,149954,579,276.67,6,376.25
2024-06-11,Video,44490,397,373.36,7,499.39
2024-05-02,Email,20535,473,22.77,21,2344.74
2023-03-09,Display,148203,476,265.66,5,240.21
2023-06-21,Paid Social,86556,1021,791.27,18,1180.73
2024-11-16,Paid Search,78901,2869,3590.5,152,12833.83
2023-03-31,Display,124589,525,267.24,5,238.95
2024-02-25,Email,13671,357,20.2,17,1308.95
2023-06-09,Paid Search,53010,2050,2677.54,96,7517.19
2023-09-26,Paid Social,112403,1303,970.88,26,1545.67
2023-02-20,Email,11911,324,17.3,14,1273.62
2024-05-30,Email,24752,734,45.11,35,2798.51
2023-02-28,Video,41344,277,243.05,4,325.49
2024-05-21,Video,40708,343,299.61,6,453.32
2023-04-23,Paid Search,49671,1798,2166.45,64,5462.22
2024-07-01,Email,19730,486,27.77,23,1871.51
2024-12-16,Paid Social,154863,2067,1322.62,37,2498.38
2024-05-05,Display,182732,537,264.34,6,381.71
2023-07-11,Paid Social,83547,1223,827.64,22,1353.36
2023-06-12,Display,133428,585,280.3,5,332.27
2023-08-08,Email,16743,454,30.17,24,2316.95
2024-08-11,Paid Social,100337,1176,813.8,20,1475.44
2023-07-21,Display,127166,534,219.76,7,428.04
2023-03-26,Paid Social,89810,830,559.07,16,988.29
2023-03-30,Email,14784,373,20.81,23,2188.92
2023-03-16,Video,35378,257,254.58,4,296.13
2023-01-12,Display,107676,412,213.77,5,309.41
2023-11-08,Display,179660,826,443.61,8,440.8
2024-11-10,Paid Search,80931,2588,3041.62,78,5790.56
2023-07-10,Email,16517,406,26.0,19,1605.53
2023-12-29,Paid Social,154076,2004,1578.72,42,2994.45
2023-03-22,Paid Search,52316,1867,2392.4,70,5752.1
2024-05-03,Display,148930,693,367.14,8,410.32
2024-05-14,Email,16850,435,24.56,20,1640.29
2023-03-10,Email,14140,351,24.19,15,1303.28
2024-09-10,Video,54272,511,486.57,8,620.13
2024-05-23,Paid Social,104597,1366,999.54,24,1581.47
2023-11-26,Paid Search,68282,2362,5602.32,166,12079.71
2023-08-31,Paid Search,57718,1924,2274.71,69,4128.4
2023-03-08,Email,17781,403,23.5,19,1812.87
2024-10-03,Paid Search,68432,2513,3093.91,117,8639.05
2024-11-27,Paid Search,79182,3029,7466.21,280,23835.53
2023-03-07,Video,53967,369,301.74,5,410.29
2024-05-22,Display,169036,771,379.75,7,405.32
2023-01-23,Paid Social,84764,1116,809.59,26,1821.7
2024-03-11,Paid Search,60290,2214,3597.02,126,9467.78
2023-04-12,Display,95832,409,188.23,4,266.67
2024-04-17,Display,131013,442,220.93,7,460.8
2024-03-15,Email,16607,404,34.07,26,1963.65
2023-09-08,Display,161117,720,347.28,7,359.78
2024-07-05,paid search,48353,1804,2222.99,81,6893.65
2023-04-30,Email,18393,449,26.15,21,2207.36
2023-09-03,Email,12504,275,13.12,16,1503.53
2024-08-24,Paid Search,49299,1416,1849.63,54,4535.34
2024-05-17,Display,146373,513,239.73,5,286.6
2023-10-10,Paid Social,110474,1073,806.59,19,1395.24
2023-03-14,Email,18249,473,28.51,28,2384.17
2024-11-27,Paid Social,187851,2087,2654.53,130,8813.35
2024-07-04,Display,139803,516,216.18,5,265.1
2024-10-17,Paid Social,100074,1303,920.57,27,2027.04
2024-07-18,Paid Social,83465,997,589.71,18,1141.39
2024-04-11,Paid Search,55904,1675,2052.37,67,4975.33
2023-02-07,Display,139608,544,276.83,5,242.46
2023-07-29,Email,13584,360,25.14,19,1793.23
2024-10-09,Email,25939,623,32.33,30,2567.36
2023-10-05,Paid Search,64613,2562,2818.44,108,7686.78
2023-12-05,Paid Social,133144,1419,1114.05,31,2009.0
2023-03-28,Display,119838,507,215.22,5,226.56
2023-10-21,Paid Social,121411,1264,861.88,25,1544.13
2023-01-04,Display,125634,538,259.43,5,325.24
2024-08-11,Video,54660,436,377.07,9,654.9
2023-07-29,Paid Social,102315,1169,707.84,24,1677.36
2024-10-14,Video,77394,595,593.73,11,758.17
2023-10-13,Email,18481,445,24.94,25,1980.98
2023-01-05,Display,107226,550,267.08,7,399.68
2024-08-15,Paid Social,102432,1239,865.06,29,1776.98
2024-05-06,Video,51661,362,359.87,6,468.25
2024-10-30,Paid Social,135323,1574,1013.5,32,2180.24
2023-04-03,Email,15292,307,19.75,14,1348.75
2024-12-19,Paid Social,170715,1797,1301.61,41,2534.69
2023-06-25,Paid Social,111715,1380,1115.1,22,1428.9
2023-12-02,Email,19783,471,26.28,22,2100.72
2024-03-01,Video,51395,503,492.19,8,659.86
2024-03-09,Display,146356,514,249.14,8,501.54
2024-01-24,Paid Search,43082,1522,1655.52,44,3304.14
2024-08-31,Display,133173,444,193.44,4,217.75
2024-11-06,Video,74909,571,508.18,9,619.57
2024-12-11,Display,239930,973,460.62,12,854.38
2024-10-01,Video,56094,492,459.84,8,568.06
2023-05-30,Paid Social,94458,1082,716.98,27,1740.61
2024-02-12,Email,14545,362,21.15,19,1964.31
2023-02-20,Paid Search,46573,1687,2324.65,58,4414.39
2024-03-01,Display,130716,478,231.6,6,355.56
2023-08-29,Display,108294,417,203.21,4,254.53
2023-12-08,Email,25565,587,38.25,29,2805.97
2023-05-14,Paid Search,41909,1248,1556.48,46,2776.3
2024-01-10,Paid Social,69801,877,624.65,17,1100.87
2024-12-04,Paid Search,93705,3429,4095.07,137,11411.44
2024-04-27,Paid Search,50562,2072,2169.75,67,5839.49
2024-02-19,Paid Social,92732,938,628.67,22,1251.23
2024-07-30,Display,129065,676,327.02,7,376.05
2024-10-12,Email,17804,449,25.76,27,2282.66
2023-03-08,Paid Search,63779,2379,2699.56,82,6417.0
2024-08-22,Video,51476,433,450.98,7,525.84
2023-05-03,Video,47120,399,347.49,6,431.81
2024-10-29,Video,52103,506,485.2,6,361.84
2023-10-14,Email,15274,395,26.97,20,1717.83
2023-06-26,Paid Social,93493,1024,734.25,17,1184.0
2023-02-01,Paid Search,59788,2120,2752.08,79,5473.44
2023-10-03,Video,47225,329,315.56,4,237.5
2024-05-11,Video,66427,542,504.97,8,577.07
2024-06-15,Email,13549,320,18.95,19,1517.96
2023-01-11,Paid Search,45921,1712,1828.35,65,4837.04
2023-03-06,Paid Search,58398,2005,2642.34,90,8421.84
2023-02-15,Paid Social,75789,1047,752.13,25,1506.73
2023-03-19,Paid Search,43693,1598,1999.72,67,4537.47
2024-05-06,Paid Search,64675,2501,2859.49,76,4894.08
2023-05-18,Email,18445,419,22.89,21,1726.55
2023-09-20,Email,24891,620,34.11,28,2421.7
2024-01-29,Video,34755,261,234.35,3,176.77
2024-10-13,Display,168776,664,381.66,6,372.15
2024-03-11,Email,17886,477,38.47,27,2408.76
2023-06-03,Video,46435,363,311.58,5,410.31
2024-08-14,Paid Search,51096,1886,2283.9,78,7394.65
2024-09-25,Video,50170,394,339.28,7,520.21
2024-07-08,Paid Social,110447,1460,933.39,35,2216.1
2023-05-17,Email,17232,461,28.73,25,2198.29
2024-12-25,Paid Search,101693,3343,3737.87,157,12168.03
2024-05-05,Video,54127,390,352.96,8,548.56
2023-05-15,Email,17187,413,24.56,21,1753.65
2024-11-14,Email,26740,661,39.21,32,2867.0
2024-04-26,Paid Social,97223,1069,757.66,23,1761.93
2024-09-14,Email,13375,372,20.89,17,1547.81
2023-04-18,Video,45290,380,339.33,5,373.87
2023-08-03,Email,14183,364,20.69,25,2227.59
2023-06-25,Display,118007,563,258.41,6,355.03
2024-07-15,Email,18492,522,33.71,26,2243.94
2024-07-08,Email,16459,361,20.81,19,1657.64
2024-11-30,Email,20986,650,71.19,70,6491.26
2023-09-09,Paid Social,100245,1265,911.15,21,1538.54
2024-12-07,Paid_Search,105584,3627,4832.13,153,12509.85
2023-12-13,Video,71739,532,466.32,6,416.28
2023-08-14,Display,137388,592,270.86,7,402.41
2023-09-17,Email,11302,304,18.6,17,1478.6
2023-10-01,Paid Search,60082,1879,2507.66,91,7812.87
2023-09-05,Display,129998,495,294.69,5,348.01
2024-02-16,Email,15116,370,22.2,24,2177.35
2023-08-21,Paid Social,64466,934,646.14,20,1132.64
2023-05-09,Email,16685,394,20.77,20,1846.41
2024-07-07,Email,12432,323,15.88,14,1231.25
2024-11-15,Email,27843,818,48.29,39,3257.29
2023-09-27,Video,55875,464,460.43,6,397.88
2023-11-10,Email,24825,520,30.33,23,2592.51
2023-07-03,Email,15959,398,31.01,23,2193.96
2024-12-22,Paid Social,182527,2465,1888.96,46,3160.66
2024-06-16,Video,55923,378,333.95,6,444.53
2023-05-30,Paid Search,64236,2691,3365.37,102,7276.23
2024-05-24,Video,48451,370,319.51,6,381.21
2024-08-08,Video,44899,397,375.71,5,408.8
2023-10-23,Display,162539,766,438.32,6,336.04
2023-08-07,Paid Search,47936,1679,2147.09,69,5040.24
2023-08-28,Paid Search,65592,2030,2261.97,101,7086.89
2024-02-05,Paid Social,88349,872,594.39,17,1123.8
2024-01-08,Email,14847,378,21.08,19,1406.82
2024-10-20,Video,56088,514,445.58,10,663.02
2023-02-16,Video,36707,292,250.58,4,290.81
2023-07-11,Video,40609,297,273.09,5,354.07
2024-06-06,Paid Social,86861,1088,833.75,22,1401.31
2023-11-19,Paid Social,137584,1420,846.8,32,1929.1
2023-07-26,Display,138107,551,249.78,5,241.72
2023-06-19,Email,14366,336,19.88,14,1202.02
2024-11-18,Email,28306,713,46.89,28,2443.13
2024-09-18,Paid Social,96412,970,644.8,16,977.2
2023-02-14,Paid Social,84306,904,649.19,15,1004.33
2024-03-20,Video,45570,368,349.38,5,393.98
2024-10-12,Video,64575,500,445.58,8,675.85
2023-09-21,Email,17965,512,30.53,34,2865.38
2023-04-19,Social,83082,1026,629.92,15,1006.53
2024-09-19,Paid Search,58174,2311,3020.0,100,9500.49
2023-11-20,PaidSearch,80204,3757,7039.73,284,20530.44
2024-01-20,Email,10983,311,18.2,16,1279.7
2024-10-13,Email,14024,343,21.39,18,1637.84
2024-02-10,Display,109286,440,205.06,4,239.18
2024-03-05,Paid Social,93489,976,722.61,23,1449.23
2024-10-06,Video,80237,696,595.82,9,633.4
2023-12-12,Social,167474,1880,1247.46,40,3029.1
2024-03-13,Paid Search,60078,2077,3120.95,146,12030.66
2023-04-30,Paid Search,47723,1586,2031.03,66,4310.75
2023-10-21,Email,14927,400,25.6,24,2010.48
2023-03-24,Email,13011,301,15.39,14,1388.7
2023-10-29,Email,17612,428,28.37,25,1920.89
2023-12-19,Display,232464,713,370.81,8,438.01
2024-01-13,Display,121859,424,241.72,6,313.06
2023-10-23,Paid Social,94968,1141,799.53,19,1170.13
2023-03-18,Paid_Search,48671,1942,2050.04,64,4253.36
2023-06-19,Paid Social,74667,999,629.84,23,1393.78
2024-01-07,Paid Search,41364,1424,1857.61,60,4069.83
2024-04-18,Paid Social,102064,1032,713.97,23,1307.98
2023-06-27,Email,22958,648,38.6,28,2400.49
2023-07-30,Paid Social,99712,1248,849.57,22,1511.11
2024-03-15,Video,44521,377,433.42,8,580.89
2024-11-16,Video,74747,563,460.75,9,687.74
2024-07-06,Paid Search,46239,1377,1583.36,63,4654.75
2024-02-11,Paid Search,57533,1917,2425.02,72,5680.25
2024-10-17,Display,186665,686,316.12,7,408.47
2023-06-01,Display,119531,499,228.75,5,332.88
2023-01-22,Email,10425,272,18.25,13,1326.02
2023-08-26,Paid Social,98148,1065,659.29,18,1164.96
2024-10-13,Video,54822,479,352.61,9,528.27
2023-10-09,Email,19853,628,40.18,40,3335.59
2023-12-16,Email,21482,550,34.49,29,2972.54
2023-06-08,Video,42974,359,293.61,5,401.75
2023-10-12,Display,166729,665,340.06,7,395.94
2024-11-20,Paid Search,80655,2706,3511.63,100,7770.61
2024-11-09,Video,89193,743,724.85,12,1074.45
2023-10-04,Display,137028,532,262.6,5,314.51
2023-08-25,Paid Search,44202,1685,1896.61,74,5765.86
2024-09-11,Email,22508,573,32.81,29,3009.36
2024-06-08,Display,126565,540,264.43,6,356.28
2024-06-05,Display,128818,437,223.14,4,278.82
2024-10-22,Video,54168,382,305.93,6,449.13
2024-05-14,Paid Search,83620,2891,2911.07,107,9440.13
2023-04-02,Paid Social,109469,1389,923.57,30,1798.52
2023-03-05,Paid Social,81601,1001,713.97,26,1580.74
2023-09-25,Email,16055,427,26.22,23,1941.85
2023-09-17,Social,126322,1395,970.47,21,
2024-07-21,Paid Search,49832,1844,2254.01,88,6915.95
2023-03-11,Email,11199,242,13.63,11,929.53
2023-09-03,Video,64401,537,452.44,9,810.82
2024-01-26,Paid_Search,50575,1814,1888.43,66,5260.04
2023-01-13,Paid Social,66204,858,622.36,18,1203.33
2023-07-30,Video,45966,381,297.16,6,386.14
2024-05-01,Paid Social,89615,1162,861.04,30,1820.77
2023-08-24,Paid Search,42729,1386,1683.09,59,4798.19
2024-03-24,Email,13778,393,20.06,21,1989.85
2024-04-25,Paid Search,59297,2289,2809.29,82,5865.45
2024-08-03,Display,125356,426,210.18,4,239.2
2024-03-05,Video,43522,380,382.45,5,380.5
2023-08-04,Display,128676,524,296.96,6,397.41
2024-02-29,Email,20854,598,40.35,30,2320.65
2024-08-28,Email,15774,386,23.98,19,1451.81
2023-09-16,Email,17102,458,27.48,23,1975.19
2023-11-02,Email,17404,361,22.33,17,1295.76
2023-05-01,Paid Search,60523,1999,2656.27,73,5342.81
2024-04-13,Email,13891,369,24.49,17,1388.49
2024-06-25,Paid Social,114049,1646,1128.6,33,2035.61
2023-07-15,Paid Social,74975,769,501.05,13,871.89
2024-01-11,Video,35072,295,269.25,3,238.55
2023-05-13,Display,145496,609,298.05,7,475.44
2023-08-12,paid search,46859,1837,2141.6,77,5440.64
2023-02-05,Paid Social,79868,1188,819.85,21,1575.01
2024-09-05,Paid Search,66347,2382,2959.68,130,9318.07
2024-12-10,Video,78051,579,497.46,8,535.67
2024-05-29,Paid Social,102803,1230,924.82,22,1412.06
2023-03-20,Display,120776,472,194.44,5,292.65
2023-02-22,Paid Search,47338,1613,1971.89,59,4824.2
2024-06-13,Paid Search,59272,2444,2814.73,102,10106.65
2023-12-11,Video,58361,503,445.55,9,597.03
2024-03-13,Display,156623,611,460.54,9,469.47
2024-10-15,Email,21874,618,40.86,34,3204.28
2023-03-29,Paid Social,116458,1406,925.75,24,1648.53
2023-06-05,Paid Search,55048,1727,2139.27,70,4793.13
2024-04-08,Video,47094,326,267.5,5,356.8
2024-08-15,Email,18430,523,33.0,32,2981.28
2023-09-06,Paid Search,69166,2190,3006.9,81,7013.87
2023-01-31,Paid Social,53907,595,421.83,12,812.11
2024-03-08,Display,155642,561,284.31,7,379.61
2024-07-21,Display,131792,517,318.73,5,303.36
2024-07-23,Email,17387,471,28.19,31,2740.16
2024-02-04,Paid Social,105871,1101,820.14,24,1476.79
2024-06-26,Paid Search,60260,2264,2700.6,76,5844.77
2023-03-04,Paid Social,89358,971,625.22,18,1054.99
2023-09-21,Display,157156,594,270.14,6,400.31
2023-07-11,Email,19235,409,27.2,26,2470.1
2024-09-20,Paid Search,65106,3086,3636.4,128,9594.65
2023-01-06,Video,38629,368,293.06,6,455.92
2024-01-19,Email,13205,288,16.02,11,835.97
2023-05-29,Video,38378,283,241.55,5,347.03
2023-08-28,Video,35831,291,249.95,4,257.91
2024-07-13,Email,16269,420,21.64,16,1421.83
2024-07-05,Video,42301,346,344.49,5,359.2
2024-09-28,Paid Social,123863,1539,1033.42,38,2444.57
2023-06-08,Display,150144,591,268.27,7,404.01
2023-02-02,Email,12212,278,15.81,12,1164.85
2024-04-25,Email,20921,634,42.59,37,2979.71
2024-12-21,Video,104512,890,839.3,12,943.94
2023-12-07,Paid Social,160199,1584,1103.71,30,1924.08
